id,concept_type,concept_uri,preferred_label,isco_level_1,isco_level_2,isco_level_3,isco_level_4,is_top_level,job_zone,education_level,related_work_experience,on_the_job_training,annual_earnings,total_paid_hours,employment_count,employment_share,risk,prevalence,risk_category,onet_code,onet_occupation,level_1,level_2,skills_based_sector_code,sub_sector_code,skills_based_sector,sub_sector,remote_labor_index,physical_proximity,exposure_score
1002,Occupation,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,2,21,214,2141,True,4.0,5.4443,7.452599999999999,5.1724999999999985,34623.15821501014,36.88374125874126,11552.0,0.00035929027887737113,3.604835529599681,0.4197364480383349,High risk,17-2112.00,industrial engineers,4,21,5,5.2,engineers & researchers,various engineers & architects,0.666666667,0.5525,0.42914643943821773
1003,Occupation,http://data.europa.eu/esco/occupation/53d55c80-6a82-4187-b59f-b737aa4cdaab,leather goods stitching machine operator,8,81,815,8153,False,1.0,1.6268,4.4766,3.6586,19009.846153846152,35.833333333333336,,,3.5763055793582783,0.7661620489383985,Other,51-6031.00,sewing machine operators,7,32,8,8.1,"textile, clothing, leather & footwear manufacturing workers",shoe & leather manufacturing workers,0.055555556,0.6225,0.7667572408461495
1004,Occupation,http://data.europa.eu/esco/occupation/53db8c0d-7aed-47aa-a339-eb9d485d25dc,secondary school head teacher,1,13,134,1345,False,5.0,7.8223,7.2653,4.5064,37429.79668049792,29.50263636363637,,,3.56058789431936,0.3478857770455793,High risk,11-9032.00,"education administrators, elementary and secondary school",6,31,7,7.4,education workers,education administrators,0.7142857140000001,0.5225,0.3863750955160024
1005,Occupation,http://data.europa.eu/esco/occupation/53e61b71-60a3-4873-bc14-d6e28693818c,"textiles, textile semi-finished and raw materials distribution manager",1,13,132,1324,False,4.0,6.1669,7.8994,4.166600000000002,38833.807914262165,36.60719424460432,,,3.6143494131780787,0.4670548008501986,High risk,11-3071.03,logistics managers,9,38,10,10.1,logistics workers,logistics & distribution managers,0.651162791,0.4825,0.4102608357405079
1006,Occupation,http://data.europa.eu/esco/occupation/53ed8787-3423-4843-8c63-7be1877d29e2,head waiter/head waitress,5,51,513,5131,False,2.0,2.1738,4.1583000000000006,2.1569,8091.0,19.800000000000004,,,3.4477490553865997,0.7180904985715602,Other,35-3031.00,waiters and waitresses,2,11,3,3.1,sales & services workers,"food, cleaning & services workers",0.363636364,0.7775000000000001,0.703400829534626
1007,Occupation,http://data.europa.eu/esco/occupation/54361270-bc5e-40fb-8f84-a0023a85cdf7,fine arts instructor,2,23,231,2310,False,5.0,10.0892,6.266,2.7713,40843.04347826087,29.556549520766772,,,3.3545915971243816,0.43329359488457786,Other,25-1125.00,"history teachers, postsecondary",6,30,7,7.3,education workers,lecturers,0.85,0.36,0.23237900077244505
1008,Occupation,http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,business manager,1,11,112,1120,True,4.0,4.916,8.1054,4.019,42898.18217562254,33.79836257309941,29679.0,0.0009230933165263312,3.4729286781977367,0.2339846252402307,Other,11-1021.00,general and operations managers,1,9,2,2.4,business & administration workers,business managers,0.705882353,0.5525,0.40311288737461615
1009,Occupation,http://data.europa.eu/esco/occupation/546ec458-e2a4-4cb1-ac17-553d314ac2e2,water treatment plant manager,1,12,121,1219,False,4.0,4.916600000000002,7.8744999999999985,4.493,34973.799761620976,35.49536082474228,,,3.49500107487255,0.21190344573429148,Other,11-3051.00,industrial production managers,1,6,2,2.1,business & administration workers,"process managers, supervisors & coordinators",0.577777778,0.5525,0.4829883825259154
1010,Occupation,http://data.europa.eu/esco/occupation/547b304b-9a72-4717-9b24-b7046df5f64e,specialised seller,5,52,522,5223,True,2.0,2.3097000000000003,4.0499,2.8367,13618.307949790797,26.772758860319676,164050.0,0.005102384302301048,3.578497023809524,0.2411275831087152,High risk,41-2031.00,retail salespersons,2,14,3,3.4,sales & services workers,retail & sales workers,0.6315789470000001,0.685,0.5023628383001673
1011,Occupation,http://data.europa.eu/esco/occupation/54cba39a-5bb8-4e4c-89cd-d6097d3c6c3a,advertising assistant,4,44,441,4419,True,2.0,3.1599000000000004,5.8855,3.861,19533.21166180758,30.082663438256663,123976.0,0.003855980585026368,3.525486247544204,0.4757039947609692,Other,43-4151.00,order clerks,1,8,2,2.3,business & administration workers,"assistants, clerks & legal workers",0.6,0.555,0.4711687595755899
1012,Occupation,http://data.europa.eu/esco/occupation/54ffd31f-ed90-4af4-b877-cd246351ad39,prepress technician,7,73,732,7321,True,3.0,3.3898,6.3532,4.204,24901.895652173916,37.85766871165644,4082.0,0.00012695241618123065,3.617622790134018,0.6242514970059881,Other,51-5111.00,prepress technicians and workers,3,19,4,4.4,manufacturing workers,paper & wood manufacturing workers,0.230769231,0.555,0.6533935083814347
1013,Occupation,http://data.europa.eu/esco/occupation/55076d82-52a7-47eb-b882-f12322c42ecd,textile chemist,2,21,211,2113,False,4.0,6.1568999999999985,4.9841,4.1828,36778.830769230764,34.707692307692305,,,3.4155360387643863,0.5859075307894206,Other,19-2031.00,chemists,7,33,8,8.2,"textile, clothing, leather & footwear manufacturing workers",textile workers,0.363636364,0.565,0.5996210923074671
1014,Occupation,http://data.europa.eu/esco/occupation/55167849-82cf-484e-b818-fa702a4e69e9,hydrologist,2,21,211,2114,False,4.0,7.5426,5.6671,4.3328,42983.0,37.8,,,3.4842060167555213,0.6279512566641279,Other,19-2042.00,"geoscientists, except hydrologists and geographers",4,20,5,5.1,engineers & researchers,researchers & science technicians,0.666666667,0.395,0.3628590174365245
1015,Occupation,http://data.europa.eu/esco/occupation/551a6797-3ca9-41fc-9dca-9a982a8fd8a6,robotics engineer,2,21,214,2149,True,4.0,6.5009000000000015,6.666999999999999,4.3664000000000005,35911.871607515655,38.50286995515695,11552.0,0.00035929027887737113,3.4246987260415462,0.7025134855962353,Other,17-2199.08,robotics engineers,4,21,5,5.2,engineers & researchers,various engineers & architects,0.565217391,0.55,0.4890096470929791
1016,Occupation,http://data.europa.eu/esco/occupation/5520bfd0-49d3-47e5-abe0-d72354711bc0,cacao beans cleaner,8,81,816,8160,True,2.0,2.0478,3.9646,3.1842,20363.62,39.24095744680851,2790.0,8.677279059332823e-05,3.4592332987192798,0.8176272066458984,Other,51-9012.00,"separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",8,36,9,9.2,food & tobacco production workers,food & tobacco production operators,0.052631579000000005,0.4775,0.6725833933628602
1017,Occupation,http://data.europa.eu/esco/occupation/555235ce-8c45-409b-a6c9-83e69c2d2bce,military engineer,0,3,31,310,True,,,,,38836.29133858268,40.516666666666666,,,,,,,,4,21,5,5.2,engineers & researchers,various engineers & architects,,0.0,
1018,Occupation,http://data.europa.eu/esco/occupation/555ad9ba-72cf-4bc0-9ea6-c36041462be5,gas transmission system operator,4,43,432,4323,True,3.0,2.6227,4.789999999999999,4.5794000000000015,18991.19708994709,32.10995132504056,7603.0,0.00023647994472473027,3.4022851520952995,0.7429483088704534,Other,51-8092.00,gas plant operators,0,2,1,1.3,"technicians, construction, transport & security workers","industrial technicians, mechanics & repairers",0.25,0.5375,0.6349212549600147
1019,Occupation,http://data.europa.eu/esco/occupation/5589e8e0-48d9-4193-8c85-86ba9f17e0e9,dressmaker,7,75,753,7531,True,3.0,2.0289,6.2125,3.1366,15253.71875,25.640425531914893,1748.0,5.436989257492068e-05,3.490073724408615,0.7309854672748491,Other,51-6052.00,"tailors, dressmakers, and custom sewers",7,34,8,8.3,"textile, clothing, leather & footwear manufacturing workers",clothing manufacturing workers,0.307692308,0.6275,0.6591077884003496
1020,Occupation,http://data.europa.eu/esco/occupation/55a785db-0636-41b8-950f-0b65abe5e81b,pharmacy lecturer,2,23,231,2310,False,5.0,10.0892,6.266,2.7713,40843.04347826087,29.556549520766772,,,3.3545915971243816,0.43329359488457786,Other,25-1125.00,"history teachers, postsecondary",6,30,7,7.3,education workers,lecturers,0.85,0.36,0.23237900077244505
1021,Occupation,http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,outdoor activities instructor,3,34,342,3423,False,4.0,4.7645,5.7696000000000005,3.4062,27503.0,29.946101694915253,,,3.5373592699327565,0.5055907780979827,Other,39-9032.00,recreation workers,6,28,7,7.1,education workers,instructors & vocational teachers,0.333333333,0.715,0.6904105060795352
1022,Occupation,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,education administrator,3,33,334,3343,False,3.0,4.489000000000001,6.6837,3.1881000000000004,20236.08205128205,29.968002136752144,,,3.6971005388028617,0.20619396903015488,High risk,43-6011.00,executive secretaries and executive administrative assistants,1,8,2,2.3,business & administration workers,"assistants, clerks & legal workers",0.6,0.3875,0.39370039370059057
1023,Occupation,http://data.europa.eu/esco/occupation/55d2eb3e-1e49-404a-b4bf-be4829694a59,lawyer linguist,2,26,264,2643,False,,,,,27247.712041884814,34.898706896551715,,,,,,19-3099.00,"social scientists and related workers, all other",5,24,6,6.2,arts & media workers,"journalists, publishers & composers",0.916666667,0.0,0.0
1024,Occupation,http://data.europa.eu/esco/occupation/55d60ead-0343-4008-b9e4-fb4b5a179c83,early years teacher,2,23,234,2342,True,3.0,4.5002,4.8606,2.4973,26474.169550173006,28.480269058295963,111611.0,0.0034714050236692145,3.45833714547118,0.5785065803364062,Other,25-2011.00,"preschool teachers, except special education",6,29,7,7.2,education workers,teachers & childcare workers,0.571428571,0.7625,0.571651742420593
1025,Occupation,http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45,botanist,2,21,213,2131,False,5.0,7.262500000000001,7.636800000000001,4.803999999999999,35975.800407331975,35.91522491349481,,,3.5305572449445046,0.6677816633723584,Other,19-1020.01,biologists,1,6,2,2.1,business & administration workers,"process managers, supervisors & coordinators",,0.51,
1026,Occupation,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa,hairdresser assistant,5,51,514,5141,False,3.0,2.7917,4.178,3.5931,11234.0,26.358510638297872,,,3.332348166186997,0.5342041177772857,Other,39-5012.00,"hairdressers, hairstylists, and cosmetologists",2,11,3,3.1,sales & services workers,"food, cleaning & services workers",0.117647059,0.9225,0.9022031855809975
1027,Occupation,http://data.europa.eu/esco/occupation/56245067-16f0-43e7-84fa-4a1e794a6ac0,rental service representative in office machinery and equipment,5,52,524,5249,False,2.0,3.3548,3.4515,3.2274000000000003,26156.62068965517,40.682352941176475,,,3.6826097804391207,0.12835866728082296,High risk,41-2021.00,counter and rental clerks,2,12,3,3.2,sales & services workers,customer representatives,0.692307692,0.675,0.4557327154155164
1028,Occupation,http://data.europa.eu/esco/occupation/562dd713-5745-4457-929e-5b909da084ca,pipeline route manager,4,43,432,4323,True,4.0,6.428600000000001,8.9049,4.19,18991.19708994709,32.10995132504056,7603.0,0.00023647994472473027,3.584004869980705,0.4504272718919417,High risk,11-9199.04,supply chain managers,0,4,1,1.5,"technicians, construction, transport & security workers",environmental & agriculture workers,0.672131148,0.5125,0.4099180243048603
1029,Occupation,http://data.europa.eu/esco/occupation/565987b2-b980-4881-891c-cc4d5ab61d07,stone engraver,7,71,711,7113,False,3.0,1.9143,7.2114,5.7326,24673.45238095238,38.810810810810814,,,3.1771166370633512,0.8892835997631733,Low risk,47-2022.00,stonemasons,3,16,4,4.1,manufacturing workers,metal workers & machine operators,0.0,0.7949999999999999,0.8916277250063503
1030,Occupation,http://data.europa.eu/esco/occupation/5684182e-7b4c-4eea-97d9-4c2b88b9f906,sailor,8,83,835,8350,True,2.0,2.0727,3.1291,3.0248,20485.0,38.08685612788633,777.0,2.4171143819358772e-05,3.4595347073062634,0.8330776311752074,Other,53-5011.00,sailors and marine oilers,0,2,1,1.3,"technicians, construction, transport & security workers","industrial technicians, mechanics & repairers",0.15789473699999998,0.6875,0.7608859101813491
1031,Occupation,http://data.europa.eu/esco/occupation/56a535ff-189b-45da-97d4-775f78744f83,eyewear and optical equipment specialised seller,5,52,522,5223,False,2.0,2.3097000000000003,4.0499,2.8367,13618.307949790797,26.772758860319676,,,3.578497023809524,0.2411275831087152,High risk,41-2031.00,retail salespersons,2,14,3,3.4,sales & services workers,retail & sales workers,0.6315789470000001,0.685,0.5023628383001673
1032,Occupation,http://data.europa.eu/esco/occupation/56afc09a-75a0-49c7-a5cb-256df45d8f2d,economic adviser,2,26,263,2631,False,5.0,10.0436,3.8264,2.9999,44206.0,35.767567567567575,,,3.4630723698905514,0.3625195443377262,Other,19-3011.00,economists,1,7,2,2.2,business & administration workers,accounting & financial services workers,0.7826086959999999,0.325,0.2658047663229537
1033,Occupation,http://data.europa.eu/esco/occupation/56bff5e1-3c76-4f45-b50e-e3a59bf1053e,post-production supervisor,2,26,265,2654,True,4.0,5.7742,6.7843,3.3867,41855.68237347295,35.42818991097923,7750.0,0.00024103977068610737,3.583315088487504,0.5849297573435506,Other,27-2012.05,technical directors/managers,5,25,6,6.3,arts & media workers,creative managers & graphic designers,0.6764705879999999,0.665,0.4638394754438221
1034,Occupation,http://data.europa.eu/esco/occupation/56fa783a-cca4-42ef-8862-1fb6e43f215c,international forwarding operations coordinator,3,33,333,3331,True,2.0,3.6316,6.331,3.4689000000000005,30724.69957081545,36.616546762589934,5016.0,0.00015599920500687889,3.719158326773868,0.5869785224333746,Other,43-5011.01,freight forwarders,9,39,10,10.2,logistics workers,import export specialists,0.47826087,0.6,0.5595028847110621
1035,Occupation,http://data.europa.eu/esco/occupation/570d7e74-5c65-4a9a-95ba-f8c27025c5f4,physics teacher secondary school,2,23,233,2330,False,4.0,6.9694,4.8484,3.8277,39947.278978389,29.476206896551727,,,3.502267297589821,0.4571157044428605,Other,25-2031.00,"secondary school teachers, except special and career/technical education",6,29,7,7.2,education workers,teachers & childcare workers,0.590909091,0.695,0.5332149489230398
1036,Occupation,http://data.europa.eu/esco/occupation/5727b567-993d-4d41-a13d-81a6af1a9a8e,social counsellor,2,26,263,2635,True,5.0,6.1754,5.9412,3.6881,36551.41452991453,34.15661375661376,16730.0,0.0005203367450888023,3.3276858327911514,0.611093038386467,Other,21-1015.00,rehabilitation counselors,13,52,14,14.2,social workers,care workers & counsellors,0.461538462,0.6025,0.5695814925407953
1037,Occupation,http://data.europa.eu/esco/occupation/572c51ef-531b-4331-8e66-b1641173e54e,dramaturge,2,26,264,2641,True,4.0,4.5775,4.8845,2.4616,32244.68029739777,34.95350318471338,12851.0,0.0003996850508038928,3.4502542372881364,0.3733898305084745,Other,27-3043.05,"poets, lyricists and creative writers",5,25,6,6.3,arts & media workers,creative managers & graphic designers,0.75,0.14,0.18708286933869708
1038,Occupation,http://data.europa.eu/esco/occupation/572c9810-e1ee-4f7a-a71f-820f17c0c25b,sheet metal worker,7,72,721,7213,True,2.0,2.1934,4.0728,6.0685,30881.664160401007,42.08054298642534,7119.0,0.00022143089323577782,3.527315580549123,0.9522549343918844,Other,47-2211.00,sheet metal workers,0,1,1,1.2,"technicians, construction, transport & security workers",construction workers & supervisors,0.210526316,0.67,0.7272876791751667
1039,Occupation,http://data.europa.eu/esco/occupation/5734feab-60be-4f11-8e3f-e983ca6fb07a,equine yard manager,6,61,612,6121,True,3.0,3.89,5.2986,4.1817,20861.0,36.00408163265306,12276.0,0.0003818276488764397,3.5038018433179716,0.8831029185867896,Other,45-1011.08,first-line supervisors of animal husbandry and animal care workers,12,49,13,13.2,animal care & husbandry workers,animal husbandry workers,0.318181818,0.405,0.5254867873790929
1040,Occupation,http://data.europa.eu/esco/occupation/574f3232-1d07-4034-8cac-c57ddbfff192,analytical chemist,2,21,211,2113,False,4.0,6.1568999999999985,4.9841,4.1828,36778.830769230764,34.707692307692305,,,3.4155360387643863,0.5859075307894206,Other,19-2031.00,chemists,4,20,5,5.1,engineers & researchers,researchers & science technicians,0.363636364,0.565,0.5996210923074671
1041,Occupation,http://data.europa.eu/esco/occupation/574f46e2-e48d-4cde-a7b1-877004ea4c52,hardware and paint shop manager,1,14,142,1420,False,2.0,2.6519999999999997,5.8856,3.8875,27994.312080536914,37.419054652880355,,,3.409419104820805,0.4965509039010465,Other,41-1011.00,first-line supervisors of retail sales workers,2,13,3,3.3,sales & services workers,shop & services managers,0.526315789,0.6575,0.5580746981654875
1042,Occupation,http://data.europa.eu/esco/occupation/5779aa3b-b32f-42f7-9581-ef5ce2092621,meat and meat products shop manager,1,14,142,1420,False,2.0,2.6519999999999997,5.8856,3.8875,27994.312080536914,37.419054652880355,,,3.409419104820805,0.4965509039010465,Other,41-1011.00,first-line supervisors of retail sales workers,2,13,3,3.3,sales & services workers,shop & services managers,0.526315789,0.6575,0.5580746981654875
